order_id,order_date,country,device_type,traffic_source,payment_method,product_category,customer_age_days,previous_orders,avg_order_value_eur,order_value_eur,quantity,discount_rate,shipping_distance_km,delivery_days_estimated,late_delivery_risk,address_mismatch,high_risk_ip,customer_support_contacts,review_score,is_returned,is_fraud,risk_label
ORD-2024-008951,2024-11-10,Italy,Mobile,Organic Search,Debit Card,Electronics,344,1,62.28,47.97,1,0.16,133.3,3,0,0,0,0,4.3,1,0,Return Risk
ORD-2025-002729,2025-12-12,Netherlands,Desktop,Paid Ads,Klarna,Fashion,123,2,59.86,93.94,7,0.35,290.5,5,0,0,0,0,4.4,0,0,Normal
ORD-2023-006931,2023-08-17,Poland,Tablet,Marketplace,Klarna,Toys,185,0,9.74,11.96,1,0.07,230.9,4,0,0,1,0,4.9,0,0,Normal
ORD-2025-009526,2025-05-15,France,Mobile,Organic Search,PayPal,Beauty,322,3,24.47,14.85,1,0.08,17.4,3,0,0,0,0,3.9,0,1,Fraud Risk
ORD-2025-002127,2025-03-02,Netherlands,Tablet,Paid Ads,Debit Card,Electronics,877,5,70.55,98.33,3,0.33,887.7,4,0,0,0,0,4.3,0,0,Normal
ORD-2025-008605,2025-04-15,Poland,Desktop,Direct,Klarna,Beauty,175,0,60.5,53.33,1,0.08,413.9,4,0,0,0,0,3.6,0,1,Fraud Risk
ORD-2023-009887,2023-08-21,Netherlands,Mobile,Email,Debit Card,Pet Supplies,934,3,32.53,36.15,1,0.05,495.6,3,0,0,0,1,4.8,0,0,Normal
ORD-2025-008406,2025-01-26,Spain,Desktop,Direct,PayPal,Fashion,449,3,52.33,68.47,2,0.02,279.0,3,0,0,0,0,3.8,0,0,Normal
ORD-2025-008532,2025-05-05,Germany,Mobile,Paid Ads,Debit Card,Garden,821,6,90.74,89.94,3,0.02,813.4,5,0,0,0,0,4.3,0,0,Normal
ORD-2024-000806,2024-07-03,France,Mobile,Email,Klarna,Home & Kitchen,199,1,74.44,188.95,1,0.15,388.6,5,0,0,0,0,3.8,0,0,Normal
ORD-2023-004695,2023-03-17,Italy,Tablet,Paid Ads,Debit Card,Home & Kitchen,612,6,19.41,18.35,1,0.11,389.9,2,0,0,0,0,4.5,1,0,Return Risk
ORD-2025-005538,2025-01-15,Turkey,Mobile,Organic Search,Klarna,Sports,510,4,55.28,68.14,3,0.05,305.0,5,0,0,0,0,4.1,0,0,Normal
ORD-2023-010305,2023-01-14,Italy,Mobile,Organic Search,Credit Card,Pet Supplies,209,1,59.11,45.32,4,0.03,225.2,5,0,0,0,0,4.3,0,0,Normal
ORD-2025-003141,2025-06-07,Italy,Mobile,Marketplace,Gift Card,Beauty,781,7,27.58,37.18,1,0.17,999.0,6,1,0,1,1,2.8,1,0,Return Risk
ORD-2024-004281,2024-01-23,Spain,Mobile,Direct,Credit Card,Toys,107,1,11.03,14.85,1,0.0,910.7,5,0,0,0,0,4.3,0,0,Normal
ORD-2025-005339,2025-10-28,Spain,Mobile,Paid Ads,Debit Card,Home & Kitchen,414,6,74.48,94.6,3,0.1,563.1,3,0,0,0,0,4.9,0,0,Normal
ORD-2025-009060,2025-04-23,Netherlands,Desktop,Paid Ads,Credit Card,Garden,316,1,51.71,54.5,1,0.23,694.3,5,0,0,0,0,4.4,0,0,Normal
ORD-2025-010469,2025-12-06,Germany,Desktop,Organic Search,Credit Card,Fashion,237,1,27.93,21.07,1,0.02,193.9,4,0,0,0,0,3.3,1,0,Return Risk
ORD-2024-008258,2024-03-06,Netherlands,Mobile,Direct,Debit Card,Garden,689,4,47.56,46.49,3,0.06,314.2,3,0,0,0,0,5.0,0,0,Normal
ORD-2025-000548,2025-04-02,Germany,Mobile,Paid Ads,Credit Card,Beauty,1007,4,49.02,35.21,3,0.34,411.3,4,0,0,0,0,5.0,0,0,Normal
ORD-2025-000027,2025-08-15,Turkey,Mobile,Organic Search,Credit Card,Fashion,96,1,62.13,29.72,3,0.09,457.5,5,0,0,0,0,4.3,1,0,Return Risk
ORD-2024-007273,2024-04-21,Italy,Mobile,Direct,Credit Card,Sports,428,2,34.36,61.44,1,0.23,446.1,6,0,0,0,0,3.8,0,0,Normal
ORD-2023-003919,2023-04-14,Spain,Desktop,Direct,Credit Card,Pet Supplies,677,3,17.17,6.1,5,0.18,1244.9,5,1,0,0,2,3.0,0,0,Normal
ORD-2024-004487,2024-01-16,Belgium,Mobile,Paid Ads,Credit Card,Sports,322,2,50.38,39.2,2,0.16,504.3,4,0,0,0,0,5.0,0,0,Normal
ORD-2024-008300,2024-08-18,France,Mobile,Social Media,Credit Card,Fashion,802,5,53.09,35.52,1,0.13,92.4,4,0,0,0,1,4.6,0,0,Normal
ORD-2024-005813,2024-12-28,Belgium,Desktop,Paid Ads,Credit Card,Home & Kitchen,410,1,48.51,41.0,2,0.06,299.4,4,0,0,0,0,4.9,0,0,Normal
ORD-2023-001222,2023-07-10,Belgium,Tablet,Direct,Debit Card,Electronics,682,2,19.99,112.29,2,0.12,393.4,3,0,0,0,0,5.0,0,0,Normal
ORD-2023-007225,2023-11-13,Netherlands,Tablet,Social Media,Credit Card,Beauty,865,4,41.81,41.35,2,0.13,811.0,2,0,0,0,0,4.5,0,0,Normal
ORD-2024-002549,2024-07-12,Germany,Desktop,Email,Klarna,Fashion,703,3,58.46,21.71,2,0.01,394.7,5,0,0,0,0,4.6,0,0,Normal
ORD-2025-011359,2025-08-02,Spain,Mobile,Paid Ads,Credit Card,Sports,254,2,49.95,24.22,2,0.16,224.1,2,0,0,0,0,4.5,0,0,Normal
ORD-2023-000438,2023-04-19,Poland,Desktop,Paid Ads,Klarna,Sports,337,0,55.88,75.44,3,0.04,76.4,2,0,0,1,0,3.4,1,0,Return Risk
ORD-2024-008763,2024-09-29,Belgium,Mobile,Marketplace,Debit Card,Sports,172,0,51.98,23.23,2,0.25,192.9,4,0,0,0,0,3.1,1,0,Return Risk
ORD-2025-011309,2025-11-15,Italy,Tablet,Marketplace,Credit Card,Fashion,367,4,26.03,15.34,2,0.13,148.6,3,0,0,0,1,2.4,1,0,Return Risk
ORD-2024-006409,2024-11-20,Belgium,Desktop,Organic Search,Klarna,Sports,156,0,71.8,93.4,1,0.4,373.0,4,0,0,0,0,4.9,0,0,Normal
ORD-2024-001862,2024-05-07,Belgium,Mobile,Social Media,Debit Card,Toys,229,3,24.55,24.39,1,0.29,498.9,5,0,0,0,0,4.5,0,0,Normal
ORD-2024-002700,2024-12-03,Germany,Mobile,Direct,Debit Card,Home & Kitchen,179,1,66.84,221.89,1,0.16,502.5,4,0,0,0,0,5.0,0,0,Normal
ORD-2023-008384,2023-08-23,France,Mobile,Paid Ads,Bank Transfer,Electronics,585,5,133.83,368.48,1,0.12,756.2,4,0,0,0,0,4.8,0,0,Normal
ORD-2025-006704,2025-02-16,France,Mobile,Organic Search,Credit Card,Toys,176,1,88.19,117.85,3,0.13,344.1,4,0,0,0,0,4.8,0,0,Normal
ORD-2024-002482,2024-08-06,Belgium,Mobile,Direct,Debit Card,Fashion,203,2,73.87,73.17,2,0.17,649.9,6,0,0,0,0,4.7,0,0,Normal
ORD-2023-005768,2023-08-02,Belgium,Mobile,Marketplace,Debit Card,Home & Kitchen,152,1,40.35,103.28,1,0.12,381.6,4,0,0,0,0,5.0,0,0,Normal
ORD-2023-010115,2023-06-14,Italy,Tablet,Social Media,Gift Card,Sports,711,6,47.19,68.98,1,0.03,290.4,4,0,0,0,0,4.8,0,0,Normal
ORD-2023-002707,2023-03-24,Netherlands,Mobile,Social Media,Credit Card,Electronics,351,1,92.33,107.8,2,0.1,127.2,4,0,0,0,0,4.5,0,0,Normal
ORD-2024-006330,2024-07-09,Germany,Mobile,Marketplace,Bank Transfer,Toys,127,0,28.52,20.02,3,0.07,601.9,4,0,0,0,0,5.0,0,0,Normal
ORD-2025-000327,2025-03-01,Germany,Desktop,Social Media,Klarna,Sports,294,1,26.58,37.84,3,0.09,470.4,5,0,0,0,0,4.8,0,0,Normal
ORD-2025-005136,2025-08-13,Italy,Mobile,Paid Ads,PayPal,Electronics,146,0,58.64,250.8,1,0.13,704.8,4,0,0,0,0,5.0,0,0,Normal
ORD-2025-005326,2025-02-12,Turkey,Mobile,Email,Credit Card,Pet Supplies,444,5,96.89,96.37,4,0.16,453.5,4,0,0,0,1,3.2,1,0,Return Risk
ORD-2024-002500,2024-04-29,Netherlands,Mobile,Direct,Bank Transfer,Home & Kitchen,555,0,37.01,59.99,3,0.04,1301.3,5,0,0,0,0,5.0,0,0,Normal
ORD-2024-001005,2024-08-10,Netherlands,Mobile,Social Media,Klarna,Garden,512,5,15.08,21.09,3,0.18,121.6,2,0,0,0,0,4.0,0,0,Normal
ORD-2025-008052,2025-11-22,Netherlands,Mobile,Organic Search,Debit Card,Electronics,607,4,33.05,60.85,2,0.17,307.0,4,0,0,0,0,4.7,0,0,Normal
ORD-2023-006503,2023-02-22,Turkey,Desktop,Paid Ads,PayPal,Pet Supplies,264,2,16.06,9.74,1,0.12,108.8,3,0,0,0,0,4.8,0,0,Normal
ORD-2023-004012,2023-11-07,Netherlands,Desktop,Social Media,Credit Card,Fashion,112,2,34.46,47.93,5,0.22,227.1,5,0,0,0,0,5.0,0,0,Normal
ORD-2023-010727,2023-10-03,Netherlands,Mobile,Email,Bank Transfer,Garden,297,5,52.81,45.99,1,0.13,287.8,4,0,0,0,0,4.3,0,0,Normal
ORD-2025-000535,2025-12-24,France,Desktop,Paid Ads,Credit Card,Pet Supplies,312,3,74.92,70.49,8,0.08,594.2,4,0,0,0,0,3.8,0,0,Normal
ORD-2024-007631,2024-11-07,Netherlands,Tablet,Marketplace,Credit Card,Fashion,574,1,38.1,21.94,1,0.07,104.5,4,0,0,0,0,5.0,0,0,Normal
ORD-2023-003961,2023-06-01,Spain,Mobile,Social Media,Klarna,Sports,548,2,83.47,73.55,1,0.27,187.4,2,0,0,0,0,4.7,0,0,Normal
ORD-2024-000586,2024-07-31,Italy,Mobile,Marketplace,Credit Card,Electronics,104,0,18.78,73.27,8,0.05,1019.3,4,0,0,0,0,5.0,0,0,Normal
ORD-2024-009882,2024-04-28,Belgium,Mobile,Social Media,Credit Card,Garden,722,2,16.85,15.15,2,0.03,778.1,5,0,0,0,0,4.4,0,0,Normal
ORD-2024-008356,2024-06-26,Netherlands,Mobile,Organic Search,Credit Card,Sports,426,3,46.72,50.04,3,0.12,439.9,5,0,0,0,0,5.0,0,0,Normal
ORD-2023-006401,2023-09-13,Germany,Desktop,Marketplace,Credit Card,Fashion,302,2,12.03,11.1,3,0.42,446.2,4,0,0,0,0,2.9,1,0,Return Risk
ORD-2025-011124,2025-03-05,Netherlands,Mobile,Marketplace,PayPal,Home & Kitchen,191,0,26.38,19.5,1,0.03,245.4,5,0,0,0,0,3.9,0,0,Normal
ORD-2024-008067,2024-09-14,Poland,Desktop,Paid Ads,Gift Card,Electronics,210,0,53.16,77.49,3,0.03,1406.0,6,1,0,0,2,4.2,0,0,Normal
ORD-2023-000492,2023-07-22,Belgium,Mobile,Email,Debit Card,Home & Kitchen,362,0,38.13,39.62,1,0.3,682.3,4,0,0,0,1,4.6,0,0,Normal
ORD-2023-005528,2023-08-14,Spain,Mobile,Organic Search,Bank Transfer,Pet Supplies,78,1,39.87,25.14,4,0.25,394.5,2,0,0,0,0,4.0,0,0,Normal
ORD-2024-006915,2024-10-14,Turkey,Mobile,Social Media,PayPal,Electronics,493,5,24.67,55.89,1,0.23,186.2,4,0,0,0,0,4.5,0,0,Normal
ORD-2023-005708,2023-04-13,Italy,Mobile,Paid Ads,Credit Card,Fashion,264,0,27.65,20.97,1,0.08,216.9,5,0,0,1,1,4.8,0,0,Normal
ORD-2024-006815,2024-09-25,Netherlands,Mobile,Social Media,Bank Transfer,Electronics,479,1,24.21,62.88,1,0.19,503.5,5,0,0,0,0,4.2,0,0,Normal
ORD-2024-009421,2024-10-22,Germany,Mobile,Marketplace,Credit Card,Garden,91,1,56.17,47.24,4,0.02,690.9,4,0,0,0,0,5.0,0,0,Normal
ORD-2024-003549,2024-12-16,Poland,Mobile,Paid Ads,Bank Transfer,Home & Kitchen,309,2,55.17,93.39,2,0.24,338.0,3,0,0,1,1,4.7,0,0,Normal
ORD-2024-006166,2024-11-05,Netherlands,Mobile,Social Media,Credit Card,Garden,111,0,59.36,36.75,1,0.2,470.8,3,0,1,0,0,4.3,0,1,Fraud Risk
ORD-2023-001917,2023-02-12,Netherlands,Desktop,Paid Ads,PayPal,Fashion,897,2,26.51,28.52,1,0.08,25.6,5,0,0,0,0,4.5,0,0,Normal
ORD-2023-003186,2023-08-03,Italy,Desktop,Direct,Debit Card,Home & Kitchen,383,4,67.93,33.65,1,0.11,178.9,3,0,0,0,0,4.8,0,0,Normal
ORD-2025-005533,2025-11-17,Spain,Mobile,Organic Search,PayPal,Beauty,30,0,25.1,12.48,1,0.28,235.8,5,0,0,0,0,4.2,0,0,Normal
ORD-2024-001911,2024-03-24,France,Desktop,Email,PayPal,Electronics,220,0,39.62,70.18,2,0.04,1049.1,5,0,0,0,0,4.9,0,0,Normal
ORD-2025-007718,2025-04-28,Netherlands,Mobile,Marketplace,Credit Card,Sports,308,3,47.9,48.7,2,0.1,283.0,3,0,0,0,1,3.9,1,0,Return Risk
ORD-2024-006124,2024-12-20,Belgium,Mobile,Email,Bank Transfer,Garden,138,0,67.78,139.71,1,0.06,84.4,3,0,0,0,0,4.2,0,0,Normal
ORD-2025-001134,2025-07-09,Poland,Desktop,Organic Search,Credit Card,Garden,46,0,30.1,25.98,5,0.22,1000.9,6,1,0,0,1,3.6,0,0,Normal
ORD-2023-007455,2023-05-28,Italy,Mobile,Organic Search,PayPal,Beauty,456,2,54.42,34.52,6,0.07,1070.3,4,0,0,0,0,5.0,0,0,Normal
ORD-2023-007009,2023-07-22,Belgium,Desktop,Paid Ads,Credit Card,Sports,367,3,28.1,32.86,1,0.07,660.3,6,0,0,0,0,5.0,0,0,Normal
ORD-2023-002519,2023-10-23,Netherlands,Desktop,Paid Ads,Bank Transfer,Fashion,376,6,19.84,18.59,2,0.43,376.6,4,0,0,0,0,4.5,0,0,Normal
ORD-2025-008629,2025-10-20,France,Desktop,Organic Search,Debit Card,Home & Kitchen,624,4,51.59,57.94,1,0.09,511.7,4,0,0,0,0,5.0,0,0,Normal
ORD-2025-001318,2025-11-16,Netherlands,Mobile,Marketplace,Debit Card,Fashion,603,5,27.31,15.56,3,0.26,259.5,4,0,0,0,0,3.9,0,0,Normal
ORD-2024-004369,2024-09-13,Belgium,Desktop,Social Media,Bank Transfer,Beauty,299,0,28.9,13.73,2,0.16,126.3,4,0,0,0,0,5.0,0,0,Normal
ORD-2024-000122,2024-06-24,Belgium,Desktop,Paid Ads,PayPal,Garden,809,6,16.51,24.54,1,0.03,1011.3,5,0,0,0,0,4.9,0,0,Normal
ORD-2025-009195,2025-02-01,France,Desktop,Paid Ads,Credit Card,Fashion,185,1,60.87,66.96,3,0.03,173.9,4,0,0,0,0,4.9,0,0,Normal
ORD-2025-002450,2025-01-22,Netherlands,Desktop,Social Media,PayPal,Pet Supplies,108,0,48.86,40.89,1,0.29,219.9,3,0,0,0,0,4.4,0,0,Normal
ORD-2023-005830,2023-07-03,Belgium,Mobile,Marketplace,PayPal,Beauty,228,1,34.4,12.79,1,0.06,560.9,6,0,0,0,0,4.4,0,0,Normal
ORD-2023-006259,2023-03-11,Spain,Mobile,Social Media,Credit Card,Sports,148,0,38.49,56.84,1,0.15,359.7,4,0,0,0,1,4.4,0,0,Normal
ORD-2024-002602,2024-01-18,Spain,Desktop,Email,Credit Card,Home & Kitchen,76,1,31.31,39.67,3,0.34,912.9,4,0,0,0,0,5.0,0,0,Normal
ORD-2025-001523,2025-07-07,Germany,Desktop,Social Media,Bank Transfer,Home & Kitchen,489,5,102.24,89.19,1,0.1,233.3,4,0,0,0,0,5.0,0,0,Normal
ORD-2023-007882,2023-07-05,Germany,Mobile,Paid Ads,Klarna,Garden,570,1,50.35,42.2,2,0.12,246.1,4,0,0,0,0,4.6,0,0,Normal
ORD-2025-002174,2025-10-13,Poland,Mobile,Paid Ads,Credit Card,Sports,181,0,110.53,71.21,1,0.14,570.1,5,0,0,0,0,4.4,0,0,Normal
ORD-2025-003284,2025-08-01,Germany,Desktop,Organic Search,Klarna,Toys,185,0,49.06,59.8,1,0.12,933.7,4,0,0,0,0,4.3,0,0,Normal
ORD-2023-004555,2023-10-31,Poland,Mobile,Social Media,Credit Card,Garden,328,2,28.83,30.64,1,0.05,445.4,4,0,0,0,1,4.9,0,0,Normal
ORD-2024-003606,2024-04-24,France,Mobile,Paid Ads,Debit Card,Garden,1311,5,65.4,81.35,2,0.17,545.7,3,0,0,0,0,4.4,0,0,Normal
ORD-2023-010336,2023-11-23,Spain,Mobile,Organic Search,Bank Transfer,Electronics,344,6,20.98,119.02,1,0.05,151.1,4,0,0,0,0,4.9,0,0,Normal
ORD-2025-008987,2025-10-28,Germany,Desktop,Paid Ads,Debit Card,Electronics,408,2,33.19,59.12,1,0.12,628.4,5,0,0,0,0,4.4,0,0,Normal
ORD-2023-005596,2023-01-19,Italy,Mobile,Organic Search,Debit Card,Toys,223,2,46.07,43.02,2,0.08,1699.6,7,1,0,0,1,4.2,0,0,Normal
ORD-2024-010877,2024-03-03,Netherlands,Desktop,Social Media,PayPal,Home & Kitchen,216,0,71.08,84.51,1,0.43,39.5,1,0,0,0,0,3.7,1,0,Return Risk
ORD-2025-003769,2025-01-04,Germany,Mobile,Direct,Bank Transfer,Fashion,191,1,34.29,11.18,7,0.13,1173.6,6,1,0,0,1,3.5,0,0,Normal
ORD-2023-007531,2023-10-22,Netherlands,Mobile,Social Media,Credit Card,Home & Kitchen,158,0,24.93,18.89,3,0.01,354.5,3,0,0,0,0,4.8,0,0,Normal
ORD-2023-011933,2023-10-02,Belgium,Mobile,Social Media,PayPal,Sports,715,8,8.0,8.68,1,0.13,928.9,6,1,0,0,2,2.3,1,0,Return Risk
ORD-2023-004039,2023-04-21,Turkey,Mobile,Organic Search,Klarna,Fashion,636,3,26.42,13.15,4,0.14,662.2,5,0,0,0,0,5.0,0,0,Normal
ORD-2023-003503,2023-07-25,Poland,Mobile,Paid Ads,Debit Card,Fashion,262,3,26.65,17.28,1,0.02,122.9,3,0,0,0,0,3.4,1,1,Fraud Risk
ORD-2024-001408,2024-11-15,France,Mobile,Direct,Debit Card,Home & Kitchen,322,1,17.79,23.72,1,0.07,708.4,4,0,0,0,1,4.4,0,0,Normal
ORD-2024-004632,2024-07-10,Netherlands,Mobile,Social Media,Credit Card,Garden,104,0,27.56,30.61,1,0.25,161.7,2,0,0,0,0,4.1,0,0,Normal
ORD-2024-005982,2024-02-16,Spain,Mobile,Organic Search,Klarna,Pet Supplies,216,3,18.45,13.71,1,0.13,692.1,5,0,0,0,1,4.4,0,0,Normal
ORD-2023-011582,2023-11-11,Germany,Tablet,Organic Search,Credit Card,Electronics,115,1,53.84,177.41,1,0.07,292.5,4,0,0,0,0,5.0,0,0,Normal
ORD-2023-004936,2023-03-20,France,Mobile,Organic Search,Bank Transfer,Home & Kitchen,528,3,28.06,45.77,1,0.09,246.0,3,0,0,0,0,4.3,0,0,Normal
ORD-2025-007062,2025-06-29,Spain,Desktop,Paid Ads,PayPal,Toys,313,2,24.44,12.73,3,0.08,404.2,4,0,0,0,0,4.7,0,0,Normal
ORD-2025-002580,2025-02-24,Germany,Mobile,Social Media,Debit Card,Sports,557,7,36.6,81.07,1,0.12,82.2,5,0,0,0,0,4.6,0,0,Normal
ORD-2025-006404,2025-05-29,Netherlands,Mobile,Social Media,Credit Card,Toys,182,1,61.45,45.81,1,0.15,280.1,3,0,0,0,0,3.3,1,0,Return Risk
ORD-2023-003270,2023-02-12,France,Mobile,Direct,Debit Card,Garden,286,2,63.5,153.63,7,0.04,738.1,7,1,0,0,3,3.1,0,0,Normal
ORD-2024-011462,2024-12-15,Belgium,Desktop,Organic Search,Debit Card,Home & Kitchen,275,3,61.33,47.11,1,0.17,92.2,3,0,0,0,0,5.0,0,0,Normal
ORD-2025-001868,2025-09-21,Belgium,Mobile,Organic Search,PayPal,Sports,319,2,58.77,91.08,2,0.2,939.3,4,0,0,0,0,4.7,0,0,Normal
ORD-2024-011892,2024-09-14,Netherlands,Tablet,Organic Search,PayPal,Fashion,303,1,64.05,63.65,1,0.0,238.8,2,0,0,0,0,4.7,0,0,Normal
ORD-2024-005964,2024-04-30,Turkey,Mobile,Email,PayPal,Sports,476,3,46.39,47.89,2,0.06,1134.8,5,0,0,0,0,5.0,0,0,Normal
ORD-2024-002522,2024-02-23,Netherlands,Desktop,Social Media,Credit Card,Home & Kitchen,86,1,123.72,142.96,4,0.02,288.1,3,0,0,0,0,4.8,0,0,Normal
ORD-2024-008852,2024-01-03,Netherlands,Mobile,Organic Search,Bank Transfer,Electronics,874,4,49.64,41.54,1,0.04,827.4,6,1,0,0,3,3.0,0,0,Normal
ORD-2024-001821,2024-01-17,Germany,Desktop,Marketplace,Credit Card,Sports,31,0,94.14,384.85,6,0.09,351.0,4,0,0,0,0,4.3,0,0,Normal
ORD-2023-006454,2023-08-10,Belgium,Mobile,Social Media,Debit Card,Electronics,71,0,69.53,158.29,4,0.05,866.0,6,0,0,0,0,4.0,0,0,Normal
ORD-2024-000052,2024-07-19,Poland,Tablet,Social Media,PayPal,Sports,210,2,44.34,14.99,1,0.02,834.4,5,0,0,0,0,4.7,0,0,Normal
ORD-2023-003889,2023-05-20,Belgium,Mobile,Social Media,PayPal,Garden,388,1,58.47,35.35,2,0.1,255.7,4,0,0,0,0,4.8,0,0,Normal
ORD-2023-005188,2023-03-14,Germany,Mobile,Social Media,Debit Card,Garden,97,1,33.39,28.56,1,0.05,74.7,3,0,0,0,0,3.8,0,0,Normal
ORD-2025-007918,2025-03-07,Netherlands,Mobile,Paid Ads,Credit Card,Garden,350,0,42.02,85.49,1,0.02,371.4,3,0,0,0,0,5.0,0,0,Normal
ORD-2025-003578,2025-04-17,Netherlands,Desktop,Organic Search,Credit Card,Electronics,718,2,44.68,122.69,1,0.05,255.4,3,0,0,0,0,4.7,0,0,Normal
ORD-2023-004566,2023-09-14,Germany,Desktop,Organic Search,PayPal,Beauty,249,1,43.26,58.19,7,0.29,322.4,6,0,0,0,0,5.0,0,0,Normal
ORD-2023-007417,2023-12-04,Poland,Mobile,Direct,PayPal,Toys,144,1,66.34,84.82,1,0.29,100.5,4,0,0,0,0,5.0,0,0,Normal
ORD-2025-009878,2025-05-18,Belgium,Tablet,Direct,Klarna,Toys,103,0,27.4,17.61,1,0.11,599.5,5,0,0,0,1,3.1,1,0,Return Risk
ORD-2023-006153,2023-07-23,France,Desktop,Email,Gift Card,Home & Kitchen,393,3,31.04,47.84,2,0.05,350.8,3,0,0,0,0,4.7,0,0,Normal
ORD-2025-001859,2025-11-02,Poland,Tablet,Direct,Credit Card,Electronics,94,0,24.84,92.61,2,0.1,575.3,3,0,0,0,0,5.0,0,0,Normal
ORD-2025-010382,2025-07-04,Netherlands,Desktop,Marketplace,Credit Card,Fashion,587,2,26.67,23.99,1,0.21,1148.0,7,1,0,0,0,4.1,0,0,Normal
ORD-2024-011435,2024-04-03,Germany,Desktop,Paid Ads,Debit Card,Home & Kitchen,243,0,51.31,49.3,5,0.07,728.3,5,0,0,0,0,4.6,0,0,Normal
ORD-2025-004962,2025-05-11,Turkey,Mobile,Email,Bank Transfer,Home & Kitchen,1090,10,128.85,98.56,6,0.21,564.5,4,0,0,0,0,5.0,0,0,Normal
ORD-2023-007258,2023-10-26,France,Mobile,Paid Ads,Gift Card,Garden,523,6,23.49,41.83,1,0.13,745.0,3,0,0,0,0,5.0,0,0,Normal
ORD-2025-010551,2025-05-14,France,Desktop,Organic Search,Klarna,Garden,750,2,60.28,65.21,3,0.31,191.4,4,0,0,0,0,4.4,0,0,Normal
ORD-2025-008622,2025-06-07,Spain,Mobile,Direct,PayPal,Electronics,335,1,20.4,34.32,2,0.01,200.1,4,0,0,0,0,5.0,0,0,Normal
ORD-2025-011066,2025-11-12,Italy,Desktop,Social Media,Debit Card,Sports,207,1,20.38,20.23,1,0.13,417.3,4,0,0,0,0,4.5,0,0,Normal
ORD-2025-005199,2025-09-23,Belgium,Desktop,Paid Ads,Debit Card,Home & Kitchen,506,2,35.08,39.86,2,0.17,494.8,3,0,0,0,0,4.1,0,0,Normal
ORD-2023-009400,2023-02-14,France,Mobile,Direct,Debit Card,Electronics,378,3,82.88,101.19,2,0.13,610.3,5,0,1,0,1,3.7,0,1,Fraud Risk
ORD-2024-000426,2024-12-18,Netherlands,Desktop,Paid Ads,Debit Card,Home & Kitchen,434,2,55.52,47.14,1,0.16,1488.3,6,1,0,0,1,3.3,0,0,Normal
ORD-2023-004285,2023-10-05,Turkey,Desktop,Paid Ads,PayPal,Garden,116,0,27.79,13.93,1,0.14,598.7,4,0,0,0,0,4.6,0,0,Normal
ORD-2024-011054,2024-04-10,Netherlands,Mobile,Organic Search,PayPal,Electronics,254,2,56.29,104.88,1,0.14,82.8,3,0,0,0,0,4.8,0,0,Normal
ORD-2025-011565,2025-12-09,Poland,Mobile,Marketplace,Klarna,Electronics,340,0,15.56,50.78,5,0.4,1252.9,5,0,0,0,0,3.9,0,0,Normal
ORD-2024-000229,2024-03-13,Spain,Desktop,Email,Credit Card,Sports,544,5,28.17,26.91,1,0.13,629.6,5,0,0,0,0,4.3,0,0,Normal
ORD-2024-007506,2024-10-25,Belgium,Tablet,Marketplace,Credit Card,Sports,98,1,42.7,31.56,2,0.16,658.2,5,0,0,0,0,5.0,0,0,Normal
ORD-2023-002742,2023-02-22,Netherlands,Mobile,Email,Credit Card,Fashion,404,2,36.3,26.11,6,0.19,259.4,3,0,1,0,2,4.7,0,0,Normal
ORD-2023-005138,2023-02-25,Belgium,Mobile,Paid Ads,Bank Transfer,Pet Supplies,344,2,43.03,52.45,4,0.3,461.7,3,0,0,0,1,4.3,0,0,Normal
ORD-2023-010492,2023-10-15,Spain,Tablet,Direct,Credit Card,Fashion,616,1,39.02,36.47,1,0.35,321.2,3,0,1,0,1,4.1,0,0,Normal
ORD-2023-007054,2023-07-17,Germany,Mobile,Social Media,Credit Card,Home & Kitchen,183,2,33.94,42.72,1,0.32,904.6,3,0,0,0,0,5.0,0,0,Normal
ORD-2024-009746,2024-02-06,Netherlands,Desktop,Direct,PayPal,Electronics,152,1,75.92,248.18,2,0.07,403.6,4,0,0,0,0,5.0,0,0,Normal
ORD-2024-002922,2024-08-20,France,Mobile,Paid Ads,PayPal,Home & Kitchen,355,6,25.84,37.41,2,0.12,624.2,3,0,0,0,0,4.3,0,0,Normal
ORD-2025-008194,2025-02-14,Turkey,Mobile,Paid Ads,Credit Card,Fashion,100,1,37.23,35.23,4,0.05,735.9,2,0,0,0,0,4.2,0,0,Normal
ORD-2024-010112,2024-07-19,Spain,Mobile,Paid Ads,PayPal,Fashion,69,0,31.06,22.57,4,0.01,241.5,5,0,0,1,0,5.0,0,0,Normal
ORD-2023-003654,2023-07-08,Netherlands,Desktop,Paid Ads,Debit Card,Toys,416,0,32.54,29.37,1,0.02,490.6,3,0,0,0,0,4.1,0,0,Normal
ORD-2024-006596,2024-04-10,Netherlands,Mobile,Direct,Klarna,Garden,169,0,34.19,59.23,1,0.05,124.0,3,0,0,0,0,4.2,0,0,Normal
ORD-2024-005921,2024-05-06,Netherlands,Desktop,Organic Search,PayPal,Sports,239,3,38.68,41.37,1,0.03,512.2,4,0,0,0,0,5.0,0,0,Normal
ORD-2024-001129,2024-11-27,Italy,Desktop,Marketplace,PayPal,Garden,57,0,19.72,12.11,5,0.23,1900.8,6,1,0,0,0,4.5,0,0,Normal
